13:39:22:089 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:174 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:174 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:174 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:174 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:174 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:174 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:174 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:174 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:174 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:174 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:174 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:174 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:174 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:174 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:174 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:174 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:174 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:174 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:174 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:174 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:174 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:174 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:174 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:174 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:174 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:174 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:174 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:174 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:174 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:174 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:175 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:175 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:175 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:175 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:175 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:175 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:175 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:175 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:175 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:175 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:175 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:177 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:177 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:177 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:177 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:177 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:177 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:177 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:177 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:177 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:177 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:177 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:177 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:177 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:177 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:177 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:177 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:177 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:177 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:177 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:177 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:177 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:177 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:177 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:177 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:177 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:177 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:177 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:181 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:182 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:183 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:183 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:183 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:183 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:183 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:183 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:183 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:183 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:183 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:183 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:183 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:183 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:183 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:183 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:183 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:183 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:183 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:183 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:183 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:183 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:183 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:183 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:183 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:183 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:183 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:183 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:183 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:185 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:186 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:186 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:186 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:186 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:186 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
13:39:22:186 -> , PA4=0.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
