12:44:34:654 -> 0.00, PA4=0.00, PA3=10.00, PA2=0.00, PA1=0.00, PA0=0.00
12:54:02:102 -> Moving servos (us): 777
12:54:02:102 -> Moving servos (us): 778
12:54:02:105 -> Moving servos (us): 778
12:54:02:105 -> Moving servos (us): 779
12:54:02:110 -> Moving servos (us): 780
12:54:02:110 -> Moving servos (us): 780
12:54:02:110 -> Moving servos (us): 781
12:54:02:115 -> Moving servos (us): 781
12:54:02:115 -> Moving servos (us): 781
12:54:02:122 -> Moving servos (us): 782
12:54:02:122 -> Moving servos (us): 783
12:54:02:122 -> Moving servos (us): 783
12:54:02:126 -> Moving servos (us): 784
12:54:02:126 -> Moving servos (us): 784
12:54:02:132 -> Moving servos (us): 785
12:54:02:132 -> Moving servos (us): 785
12:54:02:132 -> Moving servos (us): 785
12:54:02:137 -> Moving servos (us): 786
12:54:02:137 -> Moving servos (us): 787
12:54:02:142 -> Moving servos (us): 787
12:54:02:142 -> Moving servos (us): 788
12:54:02:142 -> Moving servos (us): 788
12:54:02:148 -> Moving servos (us): 789
12:54:02:148 -> Moving servos (us): 789
12:54:02:153 -> Moving servos (us): 790
12:54:02:153 -> Moving servos (us): 791
12:54:02:153 -> Moving servos (us): 791
12:54:02:159 -> Moving servos (us): 791
12:54:02:159 -> Moving servos (us): 792
12:54:02:168 -> 722485,792,S0=39.20 mA, S1=49.45 mA, S2=35.65 mA, S3=37.35 mA, S4=38.50 mA
12:54:02:173 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=10.00, PA2=0.00, PA1=0.00, PA0=1.00
12:54:02:179 -> Moving servos (us): 797
12:54:02:185 -> Moving servos (us): 797
12:54:02:185 -> Moving servos (us): 798
12:54:02:190 -> Moving servos (us): 798
12:54:02:190 -> Moving servos (us): 799
12:54:02:190 -> Moving servos (us): 799
12:54:02:195 -> Moving servos (us): 800
12:54:02:195 -> Moving servos (us): 800
12:54:02:201 -> Moving servos (us): 801
12:54:02:201 -> Moving servos (us): 802
12:54:02:201 -> Moving servos (us): 802
12:54:02:206 -> Moving servos (us): 803
12:54:02:206 -> Moving servos (us): 803
12:54:02:211 -> Moving servos (us): 803
12:54:02:211 -> Moving servos (us): 804
12:54:02:211 -> Moving servos (us): 805
12:54:02:217 -> Moving servos (us): 805
12:54:02:217 -> Moving servos (us): 806
12:54:02:222 -> Moving servos (us): 806
12:54:02:222 -> Moving servos (us): 807
12:54:02:222 -> Moving servos (us): 807
12:54:02:227 -> Moving servos (us): 808
12:54:02:227 -> Moving servos (us): 808
12:54:02:233 -> Moving servos (us): 809
12:54:02:233 -> Moving servos (us): 810
12:54:02:233 -> Moving servos (us): 810
12:54:02:238 -> Moving servos (us): 810
12:54:02:238 -> Moving servos (us): 811
12:54:02:244 -> Moving servos (us): 811
12:54:02:244 -> Moving servos (us): 812
12:54:02:244 -> Moving servos (us): 813
12:54:02:249 -> Moving servos (us): 813
12:54:02:249 -> Moving servos (us): 814
12:54:02:255 -> Moving servos (us): 814
12:54:02:255 -> Moving servos (us): 815
12:54:02:255 -> Moving servos (us): 815
12:54:02:260 -> Moving servos (us): 815
12:54:02:260 -> Moving servos (us): 816
12:54:02:265 -> Moving servos (us): 817
12:54:02:265 -> Moving servos (us): 817
12:54:02:271 -> Moving servos (us): 818
12:54:02:271 -> Moving servos (us): 818
12:54:02:271 -> Moving servos (us): 819
12:54:02:276 -> Moving servos (us): 819
12:54:02:276 -> Moving servos (us): 819
12:54:02:281 -> Moving servos (us): 820
12:54:02:281 -> Moving servos (us): 820
12:54:02:281 -> Moving servos (us): 822
12:54:02:287 -> Moving servos (us): 822
12:54:02:287 -> Moving servos (us): 822
12:54:02:292 -> Moving servos (us): 823
12:54:02:292 -> Moving servos (us): 823
12:54:02:292 -> Moving servos (us): 824
12:54:02:298 -> Moving servos (us): 824
12:54:02:298 -> Moving servos (us): 824
12:54:02:303 -> Moving servos (us): 826
12:54:02:303 -> Moving servos (us): 826
12:54:02:303 -> Moving servos (us): 827
12:54:02:308 -> Moving servos (us): 827
12:54:02:308 -> Moving servos (us): 827
12:54:02:314 -> Moving servos (us): 828
12:54:02:314 -> Moving servos (us): 828
12:54:02:314 -> Moving servos (us): 830
12:54:02:319 -> Moving servos (us): 830
12:54:02:319 -> Moving servos (us): 830
12:54:02:325 -> Moving servos (us): 830
12:54:02:325 -> Moving servos (us): 831
12:54:02:325 -> Moving servos (us): 831
12:54:02:330 -> Moving servos (us): 832
12:54:02:330 -> Moving servos (us): 832
12:54:02:336 -> Moving servos (us): 833
12:54:02:336 -> Moving servos (us): 833
12:54:02:336 -> Moving servos (us): 834
12:54:02:341 -> Moving servos (us): 835
12:54:02:341 -> Moving servos (us): 835
12:54:02:346 -> Moving servos (us): 836
12:54:02:346 -> Moving servos (us): 836
12:54:02:346 -> Moving servos (us): 836
12:54:02:352 -> Moving servos (us): 837
12:54:02:352 -> Moving servos (us): 838
12:54:02:357 -> Moving servos (us): 839
12:54:02:357 -> Moving servos (us): 839
12:54:02:357 -> Moving servos (us): 839
12:54:02:363 -> Moving servos (us): 840
12:54:02:363 -> Moving servos (us): 840
12:54:02:372 -> 722689,840,S0=42.83 mA, S1=585.83 mA, S2=9.63 mA, S3=10.25 mA, S4=38.95 mA
12:54:02:378 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=1.00, PA3=10.00, PA2=0.00, PA1=0.00, PA0=0.00
12:54:02:383 -> Moving servos (us): 845
12:54:02:388 -> Moving servos (us): 846
12:54:02:388 -> Moving servos (us): 846
12:54:02:394 -> Moving servos (us): 846
12:54:02:394 -> Moving servos (us): 848
12:54:02:394 -> Moving servos (us): 848
12:54:02:399 -> Moving servos (us): 849
12:54:02:399 -> Moving servos (us): 849
12:54:02:404 -> Moving servos (us): 849
12:54:02:404 -> Moving servos (us): 850
12:54:02:404 -> Moving servos (us): 851
12:54:02:410 -> Moving servos (us): 851
12:54:02:410 -> Moving servos (us): 851
12:54:02:423 -> Moving servos (us): 852
12:54:02:423 -> Moving servos (us): 853
12:54:02:423 -> Moving servos (us): 853
12:54:02:423 -> Moving servos (us): 854
12:54:02:423 -> Moving servos (us): 854
12:54:02:427 -> Moving servos (us): 854
12:54:02:427 -> Moving servos (us): 856
12:54:02:427 -> Moving servos (us): 856
12:54:02:434 -> Moving servos (us): 856
12:54:02:434 -> Moving servos (us): 856
12:54:02:438 -> Moving servos (us): 857
12:54:02:438 -> Moving servos (us): 858
12:54:02:438 -> Moving servos (us): 858
12:54:02:444 -> Moving servos (us): 859
12:54:02:444 -> Moving servos (us): 860
12:54:02:448 -> Moving servos (us): 860
12:54:02:448 -> Moving servos (us): 861
12:54:02:448 -> Moving servos (us): 861
12:54:02:458 -> Moving servos (us): 861
12:54:02:458 -> Moving servos (us): 862
12:54:02:458 -> Moving servos (us): 862
12:54:02:458 -> Moving servos (us): 863
12:54:02:458 -> Moving servos (us): 863
12:54:02:464 -> Moving servos (us): 864
12:54:02:464 -> Moving servos (us): 865
12:54:02:473 -> Moving servos (us): 865
12:54:02:473 -> Moving servos (us): 866
12:54:02:475 -> Moving servos (us): 866
12:54:02:475 -> Moving servos (us): 867
12:54:02:475 -> Moving servos (us): 867
12:54:02:480 -> Moving servos (us): 868
12:54:02:480 -> Moving servos (us): 868
12:54:02:486 -> Moving servos (us): 869
12:54:02:486 -> Moving servos (us): 869
12:54:02:486 -> Moving servos (us): 870
12:54:02:491 -> Moving servos (us): 870
12:54:02:491 -> Moving servos (us): 870
12:54:02:496 -> Moving servos (us): 871
12:54:02:496 -> Moving servos (us): 872
12:54:02:496 -> Moving servos (us): 872
12:54:02:502 -> Moving servos (us): 873
12:54:02:502 -> Moving servos (us): 873
12:54:02:507 -> Moving servos (us): 874
12:54:02:507 -> Moving servos (us): 874
12:54:02:507 -> Moving servos (us): 875
12:54:02:513 -> Moving servos (us): 876
12:54:02:513 -> Moving servos (us): 876
12:54:02:519 -> Moving servos (us): 876
12:54:02:519 -> Moving servos (us): 877
12:54:02:519 -> Moving servos (us): 878
12:54:02:523 -> Moving servos (us): 878
12:54:02:523 -> Moving servos (us): 879
12:54:02:529 -> Moving servos (us): 879
12:54:02:529 -> Moving servos (us): 880
12:54:02:529 -> Moving servos (us): 880
12:54:02:534 -> Moving servos (us): 881
12:54:02:534 -> Moving servos (us): 881
12:54:02:540 -> Moving servos (us): 882
12:54:02:540 -> Moving servos (us): 882
12:54:02:540 -> Moving servos (us): 882
12:54:02:545 -> Moving servos (us): 883
12:54:02:545 -> Moving servos (us): 884
12:54:02:551 -> Moving servos (us): 885
12:54:02:551 -> Moving servos (us): 885
12:54:02:551 -> Moving servos (us): 885
12:54:02:556 -> Moving servos (us): 885
12:54:02:556 -> Moving servos (us): 886
12:54:02:561 -> Moving servos (us): 887
12:54:02:561 -> Moving servos (us): 888
12:54:02:561 -> Moving servos (us): 888
12:54:02:567 -> Moving servos (us): 888
12:54:02:567 -> Moving servos (us): 889
12:54:02:573 -> Moving servos (us): 889
12:54:02:573 -> 722893,889,S0=38.00 mA, S1=10.02 mA, S2=35.70 mA, S3=37.58 mA, S4=38.63 mA
12:54:02:579 -> FSR Live: PB0=0.00, PA7=0.00, PA6=12.00, PA5=0.00, PA4=0.00, PA3=10.00, PA2=0.00, PA1=0.00, PA0=0.00
12:54:02:590 -> Moving servos (us): 894
12:54:02:590 -> Moving servos (us): 894
12:54:02:595 -> Moving servos (us): 894
12:54:02:595 -> Moving servos (us): 896
12:54:02:601 -> Moving servos (us): 896
12:54:02:601 -> Moving servos (us): 897
12:54:02:601 -> Moving servos (us): 897
12:54:02:606 -> Moving servos (us): 897
12:54:02:606 -> Moving servos (us): 898
12:54:02:611 -> Moving servos (us): 899
12:54:02:611 -> Moving servos (us): 899
12:54:02:611 -> Moving servos (us): 899
12:54:02:617 -> Moving servos (us): 900
12:54:02:617 -> Moving servos (us): 901
12:54:02:623 -> Moving servos (us): 901
12:54:02:623 -> Moving servos (us): 902
12:54:02:623 -> Moving servos (us): 902
12:54:02:628 -> Moving servos (us): 902
12:54:02:628 -> Moving servos (us): 904
12:54:02:633 -> Moving servos (us): 904
12:54:02:633 -> Moving servos (us): 904
12:54:02:633 -> Moving servos (us): 905
12:54:02:638 -> Moving servos (us): 905
12:54:02:638 -> Moving servos (us): 906
12:54:02:644 -> Moving servos (us): 906
12:54:02:644 -> Moving servos (us): 906
12:54:02:644 -> Moving servos (us): 908
12:54:02:649 -> Moving servos (us): 908
12:54:02:649 -> Moving servos (us): 908
12:54:02:654 -> Moving servos (us): 909
12:54:02:654 -> Moving servos (us): 909
12:54:02:654 -> Moving servos (us): 910
12:54:02:660 -> Moving servos (us): 910
12:54:02:660 -> Moving servos (us): 911
12:54:02:665 -> Moving servos (us): 911
12:54:02:665 -> Moving servos (us): 912
12:54:02:665 -> Moving servos (us): 913
12:54:02:671 -> Moving servos (us): 913
12:54:02:671 -> Moving servos (us): 914
12:54:02:676 -> Moving servos (us): 914
12:54:02:676 -> Moving servos (us): 915
12:54:02:676 -> Moving servos (us): 915
12:54:02:684 -> Moving servos (us): 916
12:54:02:684 -> Moving servos (us): 916
12:54:02:687 -> Moving servos (us): 917
12:54:02:687 -> Moving servos (us): 917
12:54:02:687 -> Moving servos (us): 918
12:54:02:692 -> Moving servos (us): 918
12:54:02:692 -> Moving servos (us): 918
12:54:02:698 -> Moving servos (us): 919
12:54:02:698 -> Moving servos (us): 920
12:54:02:698 -> Moving servos (us): 921
12:54:02:703 -> Moving servos (us): 921
12:54:02:703 -> Moving servos (us): 921
12:54:02:708 -> Moving servos (us): 922
12:54:02:708 -> Moving servos (us): 922
12:54:02:714 -> Moving servos (us): 923
12:54:02:714 -> Moving servos (us): 924
12:54:02:714 -> Moving servos (us): 924
12:54:02:719 -> Moving servos (us): 924
12:54:02:719 -> Moving servos (us): 925
12:54:02:725 -> Moving servos (us): 925
12:54:02:725 -> Moving servos (us): 926
12:54:02:725 -> Moving servos (us): 926
12:54:02:730 -> Moving servos (us): 927
12:54:02:730 -> Moving servos (us): 927
12:54:02:736 -> Moving servos (us): 928
12:54:02:736 -> Moving servos (us): 929
12:54:02:736 -> Moving servos (us): 929
12:54:02:741 -> Moving servos (us): 930
12:54:02:741 -> Moving servos (us): 930
12:54:02:746 -> Moving servos (us): 931
12:54:02:746 -> Moving servos (us): 931
12:54:02:746 -> Moving servos (us): 932
12:54:02:752 -> Moving servos (us): 933
12:54:02:752 -> Moving servos (us): 933
12:54:02:757 -> Moving servos (us): 933
12:54:02:757 -> Moving servos (us): 933
12:54:02:757 -> Moving servos (us): 934
12:54:02:763 -> Moving servos (us): 935
12:54:02:763 -> Moving servos (us): 936
12:54:02:768 -> Moving servos (us): 936
12:54:02:768 -> Moving servos (us): 936
12:54:02:768 -> Moving servos (us): 937
12:54:02:775 -> Moving servos (us): 937
12:54:02:775 -> 723095,937,S0=76.68 mA, S1=27.67 mA, S2=39.55 mA, S3=358.33 mA, S4=44.80 mA
12:54:02:780 -> FSR Live: PB0=0.00, PA7=0.00, PA6=12.00, PA5=0.00, PA4=0.00, PA3=11.00, PA2=0.00, PA1=0.00, PA0=0.00
12:54:02:791 -> Moving servos (us): 942
12:54:02:791 -> Moving servos (us): 942
12:54:02:796 -> Moving servos (us): 942
12:54:02:796 -> Moving servos (us): 944
12:54:02:802 -> Moving servos (us): 944
12:54:02:802 -> Moving servos (us): 945
12:54:02:807 -> Moving servos (us): 945
12:54:02:807 -> Moving servos (us): 945
12:54:02:807 -> Moving servos (us): 946
12:54:02:813 -> Moving servos (us): 946
12:54:02:813 -> Moving servos (us): 947
12:54:02:821 -> Moving servos (us): 947
12:54:02:821 -> Moving servos (us): 948
12:54:02:821 -> Moving servos (us): 949
12:54:02:823 -> Moving servos (us): 949
12:54:02:823 -> Moving servos (us): 950
12:54:02:829 -> Moving servos (us): 951
12:54:02:829 -> Moving servos (us): 951
12:54:02:829 -> Moving servos (us): 951
12:54:02:834 -> Moving servos (us): 952
12:54:02:834 -> Moving servos (us): 952
12:54:02:840 -> Moving servos (us): 953
12:54:02:840 -> Moving servos (us): 953
12:54:02:840 -> Moving servos (us): 954
12:54:02:845 -> Moving servos (us): 954
12:54:02:845 -> Moving servos (us): 955
12:54:02:850 -> Moving servos (us): 956
12:54:02:850 -> Moving servos (us): 956
12:54:02:850 -> Moving servos (us): 956
12:54:02:856 -> Moving servos (us): 957
12:54:02:856 -> Moving servos (us): 957
12:54:02:861 -> Moving servos (us): 958
12:54:02:861 -> Moving servos (us): 958
12:54:02:861 -> Moving servos (us): 960
12:54:02:867 -> Moving servos (us): 960
12:54:02:867 -> Moving servos (us): 960
12:54:02:872 -> Moving servos (us): 960
12:54:02:872 -> Moving servos (us): 961
12:54:02:872 -> Moving servos (us): 962
12:54:02:877 -> Moving servos (us): 962
12:54:02:877 -> Moving servos (us): 963
12:54:02:884 -> Moving servos (us): 963
12:54:02:884 -> Moving servos (us): 964
12:54:02:884 -> Moving servos (us): 964
12:54:02:888 -> Moving servos (us): 965
12:54:02:888 -> Moving servos (us): 965
12:54:02:894 -> Moving servos (us): 966
12:54:02:894 -> Moving servos (us): 966
12:54:02:894 -> Moving servos (us): 967
12:54:02:899 -> Moving servos (us): 967
12:54:02:899 -> Moving servos (us): 968
12:54:02:904 -> Moving servos (us): 969
12:54:02:904 -> Moving servos (us): 969
12:54:02:904 -> Moving servos (us): 969
12:54:02:910 -> Moving servos (us): 970
12:54:02:910 -> Moving servos (us): 970
12:54:02:915 -> Moving servos (us): 971
12:54:02:915 -> Moving servos (us): 972
12:54:02:915 -> Moving servos (us): 972
12:54:02:921 -> Moving servos (us): 972
12:54:02:921 -> Moving servos (us): 973
12:54:02:926 -> Moving servos (us): 973
12:54:02:926 -> Moving servos (us): 974
12:54:02:926 -> Moving servos (us): 974
12:54:02:934 -> Moving servos (us): 975
12:54:02:934 -> Moving servos (us): 976
12:54:02:937 -> Moving servos (us): 976
12:54:02:937 -> Moving servos (us): 976
12:54:02:942 -> Moving servos (us): 977
12:54:02:942 -> Moving servos (us): 978
12:54:02:942 -> Moving servos (us): 978
12:54:02:948 -> Moving servos (us): 979
12:54:02:948 -> Moving servos (us): 979
12:54:02:953 -> Moving servos (us): 980
12:54:02:953 -> Moving servos (us): 981
12:54:02:953 -> Moving servos (us): 981
12:54:02:959 -> Moving servos (us): 981
12:54:02:959 -> Moving servos (us): 981
12:54:02:964 -> Moving servos (us): 982
12:54:02:964 -> Moving servos (us): 983
12:54:02:964 -> Moving servos (us): 984
12:54:02:969 -> Moving servos (us): 984
12:54:02:969 -> Moving servos (us): 984
12:54:02:976 -> Moving servos (us): 985
12:54:02:976 -> Moving servos (us): 985
12:54:02:976 -> 723297,985,S0=182.05 mA, S1=74.87 mA, S2=38.60 mA, S3=125.22 mA, S4=43.47 mA
12:54:02:987 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=11.00, PA2=0.00, PA1=0.00, PA0=0.00
12:54:02:992 -> Moving servos (us): 990
12:54:02:998 -> Moving servos (us): 990
12:54:02:998 -> Moving servos (us): 990
12:54:02:998 -> Moving servos (us): 992
12:54:03:003 -> Moving servos (us): 992
12:54:03:003 -> Moving servos (us): 993
12:54:03:008 -> Moving servos (us): 993
12:54:03:008 -> Moving servos (us): 993
12:54:03:008 -> Moving servos (us): 994
12:54:03:014 -> Moving servos (us): 994
12:54:03:014 -> Moving servos (us): 996
12:54:03:019 -> Moving servos (us): 996
12:54:03:019 -> Moving servos (us): 996
12:54:03:025 -> Moving servos (us): 996
12:54:03:025 -> Moving servos (us): 997
12:54:03:025 -> Moving servos (us): 998
12:54:03:030 -> Moving servos (us): 999
12:54:03:030 -> Moving servos (us): 999
12:54:03:035 -> Moving servos (us): 999
12:54:03:035 -> Moving servos (us): 1000
12:54:03:035 -> Moving servos (us): 1001
12:54:03:041 -> Moving servos (us): 1001
12:54:03:041 -> Moving servos (us): 1001
12:54:03:046 -> Moving servos (us): 1002
12:54:03:046 -> Moving servos (us): 1002
12:54:03:046 -> Moving servos (us): 1003
12:54:03:052 -> Moving servos (us): 1004
12:54:03:052 -> Moving servos (us): 1004
12:54:03:057 -> Moving servos (us): 1005
12:54:03:057 -> Moving servos (us): 1005
12:54:03:062 -> Moving servos (us): 1006
12:54:03:062 -> Moving servos (us): 1007
12:54:03:062 -> Moving servos (us): 1007
12:54:03:068 -> Moving servos (us): 1007
12:54:03:068 -> Moving servos (us): 1008
12:54:03:073 -> Moving servos (us): 1009
12:54:03:073 -> Moving servos (us): 1009
12:54:03:073 -> Moving servos (us): 1009
12:54:03:078 -> Moving servos (us): 1010
12:54:03:078 -> Moving servos (us): 1010
12:54:03:085 -> Moving servos (us): 1012
12:54:03:085 -> Moving servos (us): 1012
12:54:03:089 -> Moving servos (us): 1012
12:54:03:089 -> Moving servos (us): 1012
12:54:03:089 -> Moving servos (us): 1013
12:54:03:095 -> Moving servos (us): 1014
12:54:03:095 -> Moving servos (us): 1014
12:54:03:100 -> Moving servos (us): 1015
12:54:03:100 -> Moving servos (us): 1015
12:54:03:106 -> Moving servos (us): 1016
12:54:03:106 -> Moving servos (us): 1017
12:54:03:106 -> Moving servos (us): 1017
12:54:03:111 -> Moving servos (us): 1018
12:54:03:111 -> Moving servos (us): 1018
12:54:03:116 -> Moving servos (us): 1018
12:54:03:116 -> Moving servos (us): 1019
12:54:03:116 -> Moving servos (us): 1020
12:54:03:122 -> Moving servos (us): 1021
12:54:03:122 -> Moving servos (us): 1021
12:54:03:127 -> Moving servos (us): 1021
12:54:03:127 -> Moving servos (us): 1022
12:54:03:133 -> Moving servos (us): 1022
12:54:03:133 -> Moving servos (us): 1023
12:54:03:133 -> Moving servos (us): 1024
12:54:03:138 -> Moving servos (us): 1024
12:54:03:138 -> Moving servos (us): 1024
12:54:03:143 -> Moving servos (us): 1025
12:54:03:143 -> Moving servos (us): 1026
12:54:03:143 -> Moving servos (us): 1026
12:54:03:149 -> Moving servos (us): 1027
12:54:03:149 -> Moving servos (us): 1027
12:54:03:154 -> Moving servos (us): 1028
12:54:03:154 -> Moving servos (us): 1028
12:54:03:160 -> Moving servos (us): 1029
12:54:03:160 -> Moving servos (us): 1029
12:54:03:160 -> Moving servos (us): 1030
12:54:03:166 -> Moving servos (us): 1030
12:54:03:166 -> Moving servos (us): 1031
12:54:03:171 -> Moving servos (us): 1031
12:54:03:171 -> Moving servos (us): 1032
12:54:03:177 -> Moving servos (us): 1033
12:54:03:177 -> Moving servos (us): 1033
12:54:03:177 -> 723498,1033,S0=121.82 mA, S1=495.83 mA, S2=42.53 mA, S3=20.22 mA, S4=29.42 mA
12:54:03:188 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
12:54:03:193 -> Moving servos (us): 1038
12:54:03:199 -> Moving servos (us): 1038
12:54:03:199 -> Moving servos (us): 1038
12:54:03:204 -> Moving servos (us): 1040
12:54:03:204 -> Moving servos (us): 1040
12:54:03:204 -> Moving servos (us): 1041
12:54:03:209 -> Moving servos (us): 1041
12:54:03:209 -> Moving servos (us): 1041
12:54:03:215 -> Moving servos (us): 1042
12:54:03:215 -> Moving servos (us): 1042
12:54:03:215 -> Moving servos (us): 1044
12:54:03:221 -> Moving servos (us): 1044
12:54:03:221 -> Moving servos (us): 1044
12:54:03:226 -> Moving servos (us): 1044
12:54:03:226 -> Moving servos (us): 1045
12:54:03:231 -> Moving servos (us): 1046
12:54:03:231 -> Moving servos (us): 1046
12:54:03:231 -> Moving servos (us): 1047
12:54:03:237 -> Moving servos (us): 1047
12:54:03:237 -> Moving servos (us): 1048
12:54:03:242 -> Moving servos (us): 1049
12:54:03:242 -> Moving servos (us): 1049
12:54:03:242 -> Moving servos (us): 1049
12:54:03:247 -> Moving servos (us): 1050
12:54:03:247 -> Moving servos (us): 1051
12:54:03:253 -> Moving servos (us): 1051
12:54:03:253 -> Moving servos (us): 1051
