10:54:13:865 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:35:373 -> 28169,2400,S0=50.10 mA, S1=44.40 mA, S2=47.65 mA, S3=49.40 mA, S4=52.00 mA
10:54:35:384 -> FSR Live: PB0=39.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=7.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:35:573 -> 28369,2400,S0=68.75 mA, S1=72.02 mA, S2=47.18 mA, S3=48.03 mA, S4=51.70 mA
10:54:35:584 -> FSR Live: PB0=39.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=7.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:35:773 -> 28569,2400,S0=50.20 mA, S1=75.50 mA, S2=47.03 mA, S3=49.22 mA, S4=72.25 mA
10:54:35:784 -> FSR Live: PB0=39.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:35:973 -> 28769,2400,S0=50.10 mA, S1=42.25 mA, S2=47.40 mA, S3=50.10 mA, S4=52.80 mA
10:54:35:984 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:36:173 -> 28969,2400,S0=40.70 mA, S1=51.43 mA, S2=46.85 mA, S3=48.60 mA, S4=53.58 mA
10:54:36:184 -> FSR Live: PB0=39.00, PA7=0.00, PA6=25.00, PA5=0.00, PA4=0.00, PA3=6.00, PA2=1.00, PA1=0.00, PA0=0.00
10:54:36:373 -> 29169,2400,S0=50.28 mA, S1=53.33 mA, S2=46.95 mA, S3=12.82 mA, S4=51.25 mA
10:54:36:384 -> FSR Live: PB0=40.00, PA7=0.00, PA6=26.00, PA5=0.00, PA4=0.00, PA3=7.00, PA2=1.00, PA1=0.00, PA0=0.00
10:54:36:573 -> 29369,2400,S0=49.97 mA, S1=72.18 mA, S2=47.58 mA, S3=48.55 mA, S4=51.97 mA
10:54:36:584 -> FSR Live: PB0=39.00, PA7=0.00, PA6=25.00, PA5=0.00, PA4=0.00, PA3=7.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:36:773 -> 29569,2400,S0=51.28 mA, S1=42.60 mA, S2=47.55 mA, S3=49.05 mA, S4=52.53 mA
10:54:36:784 -> FSR Live: PB0=39.00, PA7=0.00, PA6=26.00, PA5=0.00, PA4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:36:973 -> 29769,2400,S0=50.47 mA, S1=51.85 mA, S2=47.20 mA, S3=48.10 mA, S4=53.00 mA
10:54:36:984 -> FSR Live: PB0=40.00, PA7=0.00, PA6=26.00, PA5=0.00, PA4=0.00, PA3=7.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:37:173 -> 29969,2400,S0=49.25 mA, S1=43.25 mA, S2=47.08 mA, S3=49.45 mA, S4=51.70 mA
10:54:37:184 -> FSR Live: PB0=40.00, PA7=0.00, PA6=26.00, PA5=0.00, PA4=0.00, PA3=7.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:37:373 -> 30169,2400,S0=50.20 mA, S1=51.58 mA, S2=47.45 mA, S3=46.97 mA, S4=51.47 mA
10:54:37:384 -> FSR Live: PB0=39.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=5.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:37:573 -> 30369,2400,S0=50.33 mA, S1=64.22 mA, S2=47.80 mA, S3=49.28 mA, S4=50.35 mA
10:54:37:584 -> FSR Live: PB0=39.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:37:773 -> 30569,2400,S0=71.50 mA, S1=51.78 mA, S2=47.60 mA, S3=48.85 mA, S4=50.38 mA
10:54:37:784 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=1.00, PA4=0.00, PA3=7.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:37:973 -> 30769,2400,S0=41.15 mA, S1=42.75 mA, S2=47.93 mA, S3=49.43 mA, S4=51.65 mA
10:54:37:984 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=7.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:38:173 -> 30969,2400,S0=50.97 mA, S1=52.20 mA, S2=47.20 mA, S3=48.55 mA, S4=51.63 mA
10:54:38:184 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=7.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:38:373 -> 31169,2400,S0=67.30 mA, S1=51.72 mA, S2=47.38 mA, S3=48.68 mA, S4=51.15 mA
10:54:38:384 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=7.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:38:573 -> 31369,2400,S0=51.45 mA, S1=42.03 mA, S2=47.50 mA, S3=48.97 mA, S4=52.85 mA
10:54:38:584 -> FSR Live: PB0=39.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=7.00, PA2=1.00, PA1=0.00, PA0=0.00
10:54:38:773 -> 31569,2400,S0=52.55 mA, S1=52.28 mA, S2=47.10 mA, S3=49.33 mA, S4=53.53 mA
10:54:38:784 -> FSR Live: PB0=39.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=7.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:38:973 -> 31769,2400,S0=49.95 mA, S1=52.00 mA, S2=47.68 mA, S3=48.35 mA, S4=50.47 mA
10:54:38:984 -> FSR Live: PB0=39.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=7.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:39:173 -> 31969,2400,S0=50.43 mA, S1=51.78 mA, S2=47.80 mA, S3=48.30 mA, S4=50.35 mA
10:54:39:184 -> FSR Live: PB0=39.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=7.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:39:373 -> 32169,2400,S0=68.90 mA, S1=52.75 mA, S2=47.68 mA, S3=48.45 mA, S4=52.00 mA
10:54:39:384 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=7.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:39:573 -> 32369,2400,S0=50.03 mA, S1=53.03 mA, S2=47.68 mA, S3=49.50 mA, S4=60.95 mA
10:54:39:584 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=7.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:39:773 -> 32569,2400,S0=40.72 mA, S1=53.03 mA, S2=47.83 mA, S3=49.18 mA, S4=51.97 mA
10:54:39:784 -> FSR Live: PB0=40.00, PA7=0.00, PA6=26.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:39:973 -> 32769,2400,S0=50.65 mA, S1=53.10 mA, S2=47.45 mA, S3=49.22 mA, S4=72.37 mA
10:54:39:984 -> FSR Live: PB0=41.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:40:173 -> 32969,2400,S0=51.13 mA, S1=42.93 mA, S2=47.65 mA, S3=49.53 mA, S4=75.05 mA
10:54:40:184 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=7.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:40:372 -> 33169,2400,S0=50.08 mA, S1=52.80 mA, S2=47.28 mA, S3=48.63 mA, S4=42.30 mA
10:54:40:384 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=7.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:40:572 -> 33369,2400,S0=65.62 mA, S1=69.97 mA, S2=47.72 mA, S3=48.15 mA, S4=51.08 mA
10:54:40:584 -> FSR Live: PB0=41.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=1.00
10:54:40:772 -> 33569,2400,S0=45.40 mA, S1=41.93 mA, S2=47.80 mA, S3=48.25 mA, S4=51.78 mA
10:54:40:784 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:40:973 -> 33769,2400,S0=50.25 mA, S1=52.58 mA, S2=47.60 mA, S3=49.30 mA, S4=42.08 mA
10:54:40:984 -> FSR Live: PB0=40.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=1.00, PA1=0.00, PA0=0.00
10:54:41:172 -> 33969,2400,S0=50.90 mA, S1=42.70 mA, S2=47.85 mA, S3=50.03 mA, S4=50.85 mA
10:54:41:184 -> FSR Live: PB0=41.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:41:373 -> 34169,2400,S0=51.45 mA, S1=53.33 mA, S2=48.00 mA, S3=49.38 mA, S4=50.47 mA
10:54:41:384 -> FSR Live: PB0=41.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=1.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:41:572 -> 34369,2400,S0=50.10 mA, S1=45.45 mA, S2=47.70 mA, S3=47.38 mA, S4=42.47 mA
10:54:41:584 -> FSR Live: PB0=41.00, PA7=1.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:41:773 -> 34569,2400,S0=70.75 mA, S1=54.30 mA, S2=47.08 mA, S3=49.55 mA, S4=52.55 mA
10:54:41:784 -> FSR Live: PB0=42.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:41:973 -> 34769,2400,S0=50.60 mA, S1=51.25 mA, S2=47.33 mA, S3=48.50 mA, S4=53.00 mA
10:54:41:984 -> FSR Live: PB0=43.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:42:173 -> 34969,2400,S0=47.68 mA, S1=70.50 mA, S2=47.70 mA, S3=49.53 mA, S4=42.95 mA
10:54:42:184 -> FSR Live: PB0=42.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:42:372 -> 35169,2400,S0=67.60 mA, S1=49.80 mA, S2=47.70 mA, S3=48.35 mA, S4=42.10 mA
10:54:42:384 -> FSR Live: PB0=42.00, PA7=1.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:42:572 -> 35369,2400,S0=51.00 mA, S1=52.00 mA, S2=47.85 mA, S3=49.13 mA, S4=53.63 mA
10:54:42:583 -> FSR Live: PB0=42.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:42:772 -> 35569,2400,S0=50.43 mA, S1=52.95 mA, S2=47.15 mA, S3=49.33 mA, S4=71.30 mA
10:54:42:783 -> FSR Live: PB0=42.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=1.00, PA0=0.00
10:54:42:972 -> 35769,2400,S0=49.08 mA, S1=71.37 mA, S2=47.72 mA, S3=49.15 mA, S4=50.38 mA
10:54:42:983 -> FSR Live: PB0=41.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:43:172 -> 35969,2400,S0=50.55 mA, S1=51.33 mA, S2=47.83 mA, S3=49.65 mA, S4=51.68 mA
10:54:43:184 -> FSR Live: PB0=42.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:43:372 -> 36169,2400,S0=51.97 mA, S1=51.58 mA, S2=47.50 mA, S3=49.38 mA, S4=51.60 mA
10:54:43:384 -> FSR Live: PB0=41.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:43:572 -> 36369,2400,S0=50.22 mA, S1=52.90 mA, S2=46.95 mA, S3=48.25 mA, S4=50.28 mA
10:54:43:584 -> FSR Live: PB0=42.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:43:772 -> 36569,2400,S0=52.43 mA, S1=52.70 mA, S2=47.83 mA, S3=48.22 mA, S4=49.43 mA
10:54:43:784 -> FSR Live: PB0=41.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:43:972 -> 36769,2400,S0=49.90 mA, S1=53.10 mA, S2=47.68 mA, S3=49.40 mA, S4=53.85 mA
10:54:43:984 -> FSR Live: PB0=42.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:44:172 -> 36969,2400,S0=50.18 mA, S1=53.20 mA, S2=47.22 mA, S3=49.13 mA, S4=51.93 mA
10:54:44:184 -> FSR Live: PB0=42.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=1.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:44:372 -> 37169,2400,S0=69.25 mA, S1=50.78 mA, S2=47.35 mA, S3=48.20 mA, S4=41.72 mA
10:54:44:384 -> FSR Live: PB0=42.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=1.00
10:54:44:572 -> 37369,2400,S0=70.43 mA, S1=71.57 mA, S2=47.63 mA, S3=48.85 mA, S4=51.55 mA
10:54:44:584 -> FSR Live: PB0=42.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:44:772 -> 37569,2400,S0=50.90 mA, S1=52.22 mA, S2=47.85 mA, S3=48.15 mA, S4=52.40 mA
10:54:44:784 -> FSR Live: PB0=42.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:44:972 -> 37769,2400,S0=48.45 mA, S1=61.70 mA, S2=47.85 mA, S3=49.45 mA, S4=50.45 mA
10:54:44:984 -> FSR Live: PB0=42.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:45:172 -> 37969,2400,S0=49.95 mA, S1=52.03 mA, S2=47.33 mA, S3=51.97 mA, S4=51.50 mA
10:54:45:184 -> FSR Live: PB0=42.00, PA7=1.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:45:372 -> 38169,2400,S0=50.40 mA, S1=51.97 mA, S2=47.75 mA, S3=48.38 mA, S4=50.88 mA
10:54:45:384 -> FSR Live: PB0=41.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:45:572 -> 38369,2400,S0=50.30 mA, S1=44.47 mA, S2=46.35 mA, S3=50.00 mA, S4=50.47 mA
10:54:45:583 -> FSR Live: PB0=41.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:45:772 -> 38569,2400,S0=51.05 mA, S1=51.53 mA, S2=46.72 mA, S3=48.88 mA, S4=50.75 mA
10:54:45:784 -> FSR Live: PB0=41.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:45:972 -> 38769,2400,S0=51.30 mA, S1=42.13 mA, S2=46.55 mA, S3=49.28 mA, S4=52.03 mA
10:54:45:983 -> FSR Live: PB0=41.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:46:172 -> 38969,2400,S0=52.05 mA, S1=51.93 mA, S2=45.85 mA, S3=46.70 mA, S4=51.50 mA
10:54:46:183 -> FSR Live: PB0=42.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:46:372 -> 39169,2400,S0=50.53 mA, S1=53.68 mA, S2=46.25 mA, S3=49.43 mA, S4=51.70 mA
10:54:46:383 -> FSR Live: PB0=42.00, PA7=0.00, PA6=27.00, PA5=1.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:46:572 -> 39369,2400,S0=51.15 mA, S1=42.78 mA, S2=46.40 mA, S3=48.20 mA, S4=50.40 mA
10:54:46:583 -> FSR Live: PB0=42.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:46:772 -> 39569,2400,S0=50.18 mA, S1=52.35 mA, S2=46.22 mA, S3=49.35 mA, S4=52.95 mA
10:54:46:783 -> FSR Live: PB0=41.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:46:972 -> 39769,2400,S0=41.13 mA, S1=65.50 mA, S2=46.60 mA, S3=50.03 mA, S4=50.10 mA
10:54:46:983 -> FSR Live: PB0=41.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:47:172 -> 39969,2400,S0=35.70 mA, S1=71.32 mA, S2=46.38 mA, S3=49.30 mA, S4=50.18 mA
10:54:47:183 -> FSR Live: PB0=42.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:47:372 -> 40169,2400,S0=85.37 mA, S1=42.18 mA, S2=46.53 mA, S3=49.10 mA, S4=52.10 mA
10:54:47:383 -> FSR Live: PB0=42.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:47:572 -> 40369,2400,S0=56.50 mA, S1=69.72 mA, S2=46.60 mA, S3=49.38 mA, S4=51.68 mA
10:54:47:583 -> FSR Live: PB0=41.00, PA7=0.00, PA6=27.00, PA5=1.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:47:772 -> 40569,2400,S0=41.22 mA, S1=70.52 mA, S2=46.30 mA, S3=48.47 mA, S4=52.90 mA
10:54:47:783 -> FSR Live: PB0=41.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:47:972 -> 40769,2400,S0=40.80 mA, S1=54.35 mA, S2=46.47 mA, S3=49.47 mA, S4=49.28 mA
10:54:47:983 -> FSR Live: PB0=41.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:48:172 -> 40969,2400,S0=50.53 mA, S1=51.97 mA, S2=46.20 mA, S3=49.65 mA, S4=52.85 mA
10:54:48:183 -> FSR Live: PB0=41.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:48:372 -> 41169,2400,S0=57.97 mA, S1=52.40 mA, S2=46.70 mA, S3=49.15 mA, S4=51.70 mA
10:54:48:383 -> FSR Live: PB0=42.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=1.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:48:572 -> 41369,2400,S0=41.53 mA, S1=50.78 mA, S2=46.43 mA, S3=49.35 mA, S4=52.00 mA
10:54:48:583 -> FSR Live: PB0=41.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:48:772 -> 41569,2400,S0=41.60 mA, S1=50.65 mA, S2=46.03 mA, S3=49.83 mA, S4=52.97 mA
10:54:48:783 -> FSR Live: PB0=41.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=1.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:48:972 -> 41769,2400,S0=50.15 mA, S1=52.80 mA, S2=46.28 mA, S3=48.30 mA, S4=51.50 mA
10:54:48:983 -> FSR Live: PB0=42.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:49:172 -> 41969,2400,S0=50.28 mA, S1=51.97 mA, S2=46.28 mA, S3=48.83 mA, S4=52.75 mA
10:54:49:183 -> FSR Live: PB0=42.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:49:372 -> 42169,2400,S0=49.93 mA, S1=60.10 mA, S2=46.47 mA, S3=48.75 mA, S4=42.13 mA
10:54:49:383 -> FSR Live: PB0=41.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:49:572 -> 42369,2400,S0=51.28 mA, S1=28.52 mA, S2=46.85 mA, S3=48.05 mA, S4=51.53 mA
10:54:49:583 -> FSR Live: PB0=42.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:49:772 -> 42569,2400,S0=51.13 mA, S1=46.28 mA, S2=46.10 mA, S3=48.68 mA, S4=50.35 mA
10:54:49:783 -> FSR Live: PB0=42.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:49:972 -> 42769,2400,S0=49.97 mA, S1=52.08 mA, S2=46.38 mA, S3=49.28 mA, S4=51.85 mA
10:54:49:983 -> FSR Live: PB0=41.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=1.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:50:172 -> 42969,2400,S0=41.60 mA, S1=52.25 mA, S2=46.03 mA, S3=47.68 mA, S4=51.00 mA
10:54:50:183 -> FSR Live: PB0=42.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:50:372 -> 43169,2400,S0=52.05 mA, S1=27.40 mA, S2=46.38 mA, S3=48.30 mA, S4=53.00 mA
10:54:50:383 -> FSR Live: PB0=42.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:50:571 -> 43369,2400,S0=41.55 mA, S1=99.50 mA, S2=46.05 mA, S3=49.65 mA, S4=50.80 mA
10:54:50:587 -> FSR Live: PB0=42.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:50:772 -> 43569,2400,S0=69.18 mA, S1=51.25 mA, S2=46.58 mA, S3=48.33 mA, S4=51.83 mA
10:54:50:783 -> FSR Live: PB0=42.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:50:972 -> 43769,2400,S0=50.10 mA, S1=53.60 mA, S2=46.03 mA, S3=48.45 mA, S4=51.65 mA
10:54:50:983 -> FSR Live: PB0=42.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:51:171 -> 43969,2400,S0=51.18 mA, S1=49.70 mA, S2=46.75 mA, S3=49.22 mA, S4=49.80 mA
10:54:51:183 -> FSR Live: PB0=42.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:51:372 -> 44169,2400,S0=53.85 mA, S1=51.83 mA, S2=46.35 mA, S3=49.13 mA, S4=51.05 mA
10:54:51:383 -> FSR Live: PB0=43.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:51:572 -> 44369,2400,S0=30.27 mA, S1=42.15 mA, S2=46.05 mA, S3=43.18 mA, S4=50.72 mA
10:54:51:583 -> FSR Live: PB0=43.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:51:772 -> 44569,2400,S0=52.72 mA, S1=47.97 mA, S2=45.97 mA, S3=48.25 mA, S4=50.47 mA
10:54:51:783 -> FSR Live: PB0=43.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:51:972 -> 44769,2400,S0=50.20 mA, S1=41.10 mA, S2=46.70 mA, S3=48.33 mA, S4=50.40 mA
10:54:51:983 -> FSR Live: PB0=43.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:52:172 -> 44969,2400,S0=104.65 mA, S1=49.58 mA, S2=46.70 mA, S3=48.38 mA, S4=51.28 mA
10:54:52:183 -> FSR Live: PB0=43.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:52:372 -> 45169,2400,S0=51.18 mA, S1=41.20 mA, S2=46.20 mA, S3=48.80 mA, S4=49.83 mA
10:54:52:383 -> FSR Live: PB0=43.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:52:572 -> 45369,2400,S0=50.88 mA, S1=49.47 mA, S2=46.05 mA, S3=49.28 mA, S4=50.50 mA
10:54:52:583 -> FSR Live: PB0=43.00, PA7=0.00, PA6=27.00, PA5=1.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:52:772 -> 45569,2400,S0=51.33 mA, S1=48.70 mA, S2=46.85 mA, S3=49.78 mA, S4=50.65 mA
10:54:52:783 -> FSR Live: PB0=43.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:52:972 -> 45769,2400,S0=50.03 mA, S1=48.90 mA, S2=46.40 mA, S3=49.28 mA, S4=53.50 mA
10:54:52:983 -> FSR Live: PB0=44.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=1.00
10:54:53:171 -> 45969,2400,S0=50.08 mA, S1=66.15 mA, S2=45.97 mA, S3=50.05 mA, S4=51.35 mA
10:54:53:183 -> FSR Live: PB0=43.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=1.00, PA1=0.00, PA0=0.00
