11:23:24:225 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:30:812 -> Moving servos (us): 1759
11:23:30:812 -> Moving servos (us): 1758
11:23:30:817 -> Moving servos (us): 1758
11:23:30:817 -> Moving servos (us): 1758
11:23:30:817 -> Moving servos (us): 1757
11:23:30:822 -> Moving servos (us): 1756
11:23:30:822 -> Moving servos (us): 1756
11:23:30:827 -> Moving servos (us): 1756
11:23:30:827 -> Moving servos (us): 1755
11:23:30:827 -> Moving servos (us): 1754
11:23:30:832 -> Moving servos (us): 1754
11:23:30:832 -> Moving servos (us): 1753
11:23:30:838 -> Moving servos (us): 1753
11:23:30:838 -> Moving servos (us): 1752
11:23:30:843 -> Moving servos (us): 1752
11:23:30:843 -> Moving servos (us): 1751
11:23:30:843 -> Moving servos (us): 1751
11:23:30:849 -> Moving servos (us): 1751
11:23:30:849 -> Moving servos (us): 1749
11:23:30:854 -> Moving servos (us): 1749
11:23:30:854 -> Moving servos (us): 1748
11:23:30:860 -> Moving servos (us): 1748
11:23:30:860 -> Moving servos (us): 1748
11:23:30:860 -> Moving servos (us): 1747
11:23:30:865 -> Moving servos (us): 1747
11:23:30:865 -> Moving servos (us): 1745
11:23:30:870 -> Moving servos (us): 1745
11:23:30:870 -> Moving servos (us): 1744
11:23:30:870 -> Moving servos (us): 1744
11:23:30:876 -> Moving servos (us): 1744
11:23:30:876 -> Moving servos (us): 1743
11:23:30:881 -> Moving servos (us): 1743
11:23:30:881 -> Moving servos (us): 1742
11:23:30:886 -> Moving servos (us): 1742
11:23:30:886 -> Moving servos (us): 1741
11:23:30:886 -> Moving servos (us): 1740
11:23:30:893 -> Moving servos (us): 1740
11:23:30:893 -> Moving servos (us): 1739
11:23:30:897 -> Moving servos (us): 1739
11:23:30:897 -> Moving servos (us): 1738
11:23:30:897 -> Moving servos (us): 1738
11:23:30:903 -> Moving servos (us): 1737
11:23:30:903 -> Moving servos (us): 1736
11:23:30:908 -> Moving servos (us): 1736
11:23:30:908 -> Moving servos (us): 1736
11:23:30:914 -> Moving servos (us): 1735
11:23:30:914 -> Moving servos (us): 1735
11:23:30:914 -> Moving servos (us): 1734
11:23:30:919 -> Moving servos (us): 1733
11:23:30:919 -> Moving servos (us): 1733
11:23:30:924 -> Moving servos (us): 1733
11:23:30:924 -> Moving servos (us): 1732
11:23:30:930 -> Moving servos (us): 1731
11:23:30:930 -> Moving servos (us): 1731
11:23:30:930 -> Moving servos (us): 1730
11:23:30:935 -> Moving servos (us): 1730
11:23:30:935 -> Moving servos (us): 1729
11:23:30:941 -> Moving servos (us): 1728
11:23:30:941 -> Moving servos (us): 1728
11:23:30:941 -> Moving servos (us): 1727
11:23:30:946 -> Moving servos (us): 1727
11:23:30:946 -> Moving servos (us): 1726
11:23:30:957 -> Moving servos (us): 1726
11:23:30:957 -> Moving servos (us): 1725
11:23:30:957 -> Moving servos (us): 1724
11:23:30:957 -> Moving servos (us): 1724
11:23:30:957 -> Moving servos (us): 1724
11:23:30:962 -> Moving servos (us): 1724
11:23:30:962 -> Moving servos (us): 1723
11:23:30:971 -> 25818,1723,S0=45.53 mA, S1=87.20 mA, S2=56.78 mA, S3=35.95 mA, S4=13.02 mA
11:23:30:977 -> FSR Live: PB0=37.00, PA7=0.00, PA6=31.00, PA5=0.00, PA4=0.00, PA3=15.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:30:982 -> Moving servos (us): 1718
11:23:30:987 -> Moving servos (us): 1718
11:23:30:987 -> Moving servos (us): 1717
11:23:30:993 -> Moving servos (us): 1715
11:23:30:993 -> Moving servos (us): 1715
11:23:30:993 -> Moving servos (us): 1715
11:23:30:998 -> Moving servos (us): 1715
11:23:30:998 -> Moving servos (us): 1714
11:23:31:003 -> Moving servos (us): 1713
11:23:31:003 -> Moving servos (us): 1713
11:23:31:009 -> Moving servos (us): 1712
11:23:31:009 -> Moving servos (us): 1712
11:23:31:009 -> Moving servos (us): 1712
11:23:31:015 -> Moving servos (us): 1710
11:23:31:015 -> Moving servos (us): 1710
11:23:31:021 -> Moving servos (us): 1710
11:23:31:021 -> Moving servos (us): 1710
11:23:31:026 -> Moving servos (us): 1709
11:23:31:026 -> Moving servos (us): 1708
11:23:31:026 -> Moving servos (us): 1707
11:23:31:030 -> Moving servos (us): 1707
11:23:31:030 -> Moving servos (us): 1706
11:23:31:036 -> Moving servos (us): 1706
11:23:31:036 -> Moving servos (us): 1705
11:23:31:036 -> Moving servos (us): 1705
11:23:31:042 -> Moving servos (us): 1704
11:23:31:042 -> Moving servos (us): 1704
11:23:31:047 -> Moving servos (us): 1704
11:23:31:047 -> Moving servos (us): 1702
11:23:31:052 -> Moving servos (us): 1702
11:23:31:052 -> Moving servos (us): 1701
11:23:31:052 -> Moving servos (us): 1701
11:23:31:058 -> Moving servos (us): 1701
11:23:31:058 -> Moving servos (us): 1700
11:23:31:063 -> Moving servos (us): 1700
11:23:31:063 -> Moving servos (us): 1698
11:23:31:063 -> Moving servos (us): 1698
11:23:31:068 -> Moving servos (us): 1698
11:23:31:068 -> Moving servos (us): 1698
11:23:31:074 -> Moving servos (us): 1697
11:23:31:074 -> Moving servos (us): 1696
11:23:31:080 -> Moving servos (us): 1696
11:23:31:080 -> Moving servos (us): 1695
11:23:31:080 -> Moving servos (us): 1694
11:23:31:085 -> Moving servos (us): 1694
11:23:31:085 -> Moving servos (us): 1693
11:23:31:091 -> Moving servos (us): 1693
11:23:31:091 -> Moving servos (us): 1693
11:23:31:096 -> Moving servos (us): 1692
11:23:31:096 -> Moving servos (us): 1692
11:23:31:096 -> Moving servos (us): 1691
11:23:31:101 -> Moving servos (us): 1690
11:23:31:101 -> Moving servos (us): 1689
11:23:31:106 -> Moving servos (us): 1689
11:23:31:106 -> Moving servos (us): 1689
11:23:31:106 -> Moving servos (us): 1688
11:23:31:112 -> Moving servos (us): 1688
11:23:31:112 -> Moving servos (us): 1687
11:23:31:117 -> Moving servos (us): 1686
11:23:31:117 -> Moving servos (us): 1686
11:23:31:123 -> Moving servos (us): 1685
11:23:31:123 -> Moving servos (us): 1685
11:23:31:123 -> Moving servos (us): 1684
11:23:31:128 -> Moving servos (us): 1683
11:23:31:128 -> Moving servos (us): 1683
11:23:31:133 -> Moving servos (us): 1683
11:23:31:133 -> Moving servos (us): 1682
11:23:31:133 -> Moving servos (us): 1681
11:23:31:139 -> Moving servos (us): 1681
11:23:31:139 -> Moving servos (us): 1681
11:23:31:144 -> Moving servos (us): 1680
11:23:31:144 -> Moving servos (us): 1680
11:23:31:150 -> Moving servos (us): 1678
11:23:31:150 -> Moving servos (us): 1678
11:23:31:150 -> Moving servos (us): 1678
11:23:31:155 -> Moving servos (us): 1678
11:23:31:155 -> Moving servos (us): 1677
11:23:31:160 -> Moving servos (us): 1676
11:23:31:160 -> Moving servos (us): 1676
11:23:31:166 -> Moving servos (us): 1675
11:23:31:166 -> Moving servos (us): 1675
11:23:31:166 -> Moving servos (us): 1674
11:23:31:173 -> 26022,1674,S0=42.93 mA, S1=41.33 mA, S2=62.00 mA, S3=39.22 mA, S4=38.15 mA
11:23:31:179 -> FSR Live: PB0=37.00, PA7=0.00, PA6=31.00, PA5=0.00, PA4=0.00, PA3=15.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:31:190 -> Moving servos (us): 1670
11:23:31:190 -> Moving servos (us): 1669
11:23:31:195 -> Moving servos (us): 1669
11:23:31:195 -> Moving servos (us): 1667
11:23:31:195 -> Moving servos (us): 1667
11:23:31:200 -> Moving servos (us): 1667
11:23:31:200 -> Moving servos (us): 1666
11:23:31:206 -> Moving servos (us): 1666
11:23:31:206 -> Moving servos (us): 1665
11:23:31:206 -> Moving servos (us): 1664
11:23:31:211 -> Moving servos (us): 1664
11:23:31:211 -> Moving servos (us): 1663
11:23:31:217 -> Moving servos (us): 1663
11:23:31:217 -> Moving servos (us): 1662
11:23:31:222 -> Moving servos (us): 1662
11:23:31:222 -> Moving servos (us): 1661
11:23:31:222 -> Moving servos (us): 1661
11:23:31:227 -> Moving servos (us): 1661
11:23:31:227 -> Moving servos (us): 1659
11:23:31:233 -> Moving servos (us): 1659
11:23:31:233 -> Moving servos (us): 1658
11:23:31:233 -> Moving servos (us): 1658
11:23:31:238 -> Moving servos (us): 1658
11:23:31:238 -> Moving servos (us): 1657
11:23:31:248 -> Moving servos (us): 1657
11:23:31:248 -> Moving servos (us): 1655
11:23:31:251 -> Moving servos (us): 1655
11:23:31:251 -> Moving servos (us): 1655
11:23:31:251 -> Moving servos (us): 1655
11:23:31:254 -> Moving servos (us): 1654
11:23:31:254 -> Moving servos (us): 1653
11:23:31:261 -> Moving servos (us): 1653
11:23:31:261 -> Moving servos (us): 1652
11:23:31:265 -> Moving servos (us): 1652
11:23:31:265 -> Moving servos (us): 1651
11:23:31:265 -> Moving servos (us): 1650
11:23:31:271 -> Moving servos (us): 1650
11:23:31:271 -> Moving servos (us): 1649
11:23:31:276 -> Moving servos (us): 1649
11:23:31:276 -> Moving servos (us): 1649
11:23:31:276 -> Moving servos (us): 1648
11:23:31:281 -> Moving servos (us): 1647
11:23:31:281 -> Moving servos (us): 1646
11:23:31:287 -> Moving servos (us): 1646
11:23:31:287 -> Moving servos (us): 1646
11:23:31:292 -> Moving servos (us): 1645
11:23:31:292 -> Moving servos (us): 1645
11:23:31:292 -> Moving servos (us): 1644
11:23:31:298 -> Moving servos (us): 1643
11:23:31:298 -> Moving servos (us): 1643
11:23:31:303 -> Moving servos (us): 1643
11:23:31:303 -> Moving servos (us): 1642
11:23:31:303 -> Moving servos (us): 1641
11:23:31:309 -> Moving servos (us): 1641
11:23:31:309 -> Moving servos (us): 1640
11:23:31:314 -> Moving servos (us): 1639
11:23:31:314 -> Moving servos (us): 1639
11:23:31:320 -> Moving servos (us): 1639
11:23:31:320 -> Moving servos (us): 1638
11:23:31:320 -> Moving servos (us): 1638
11:23:31:325 -> Moving servos (us): 1637
11:23:31:325 -> Moving servos (us): 1637
11:23:31:330 -> Moving servos (us): 1636
11:23:31:330 -> Moving servos (us): 1635
11:23:31:336 -> Moving servos (us): 1635
11:23:31:336 -> Moving servos (us): 1634
11:23:31:336 -> Moving servos (us): 1634
11:23:31:341 -> Moving servos (us): 1633
11:23:31:341 -> Moving servos (us): 1633
11:23:31:346 -> Moving servos (us): 1632
11:23:31:346 -> Moving servos (us): 1631
11:23:31:346 -> Moving servos (us): 1631
11:23:31:352 -> Moving servos (us): 1630
11:23:31:352 -> Moving servos (us): 1630
11:23:31:358 -> Moving servos (us): 1629
11:23:31:358 -> Moving servos (us): 1629
11:23:31:363 -> Moving servos (us): 1628
11:23:31:363 -> Moving servos (us): 1628
11:23:31:363 -> Moving servos (us): 1628
11:23:31:368 -> Moving servos (us): 1626
11:23:31:368 -> Moving servos (us): 1626
11:23:31:373 -> Moving servos (us): 1626
11:23:31:373 -> 26222,1626,S0=33.53 mA, S1=39.03 mA, S2=65.22 mA, S3=33.13 mA, S4=819.17 mA
11:23:31:379 -> FSR Live: PB0=36.00, PA7=0.00, PA6=31.00, PA5=0.00, PA4=0.00, PA3=15.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:31:390 -> Moving servos (us): 1621
11:23:31:390 -> Moving servos (us): 1621
11:23:31:395 -> Moving servos (us): 1620
11:23:31:395 -> Moving servos (us): 1620
11:23:31:400 -> Moving servos (us): 1620
11:23:31:400 -> Moving servos (us): 1618
11:23:31:400 -> Moving servos (us): 1618
11:23:31:406 -> Moving servos (us): 1618
11:23:31:406 -> Moving servos (us): 1618
11:23:31:411 -> Moving servos (us): 1617
11:23:31:411 -> Moving servos (us): 1616
11:23:31:417 -> Moving servos (us): 1616
11:23:31:417 -> Moving servos (us): 1615
11:23:31:417 -> Moving servos (us): 1614
11:23:31:423 -> Moving servos (us): 1614
11:23:31:423 -> Moving servos (us): 1613
11:23:31:427 -> Moving servos (us): 1613
11:23:31:427 -> Moving servos (us): 1612
11:23:31:436 -> Moving servos (us): 1611
11:23:31:436 -> Moving servos (us): 1611
11:23:31:436 -> Moving servos (us): 1611
11:23:31:439 -> Moving servos (us): 1610
11:23:31:439 -> Moving servos (us): 1609
11:23:31:444 -> Moving servos (us): 1609
11:23:31:444 -> Moving servos (us): 1609
11:23:31:444 -> Moving servos (us): 1608
11:23:31:449 -> Moving servos (us): 1608
11:23:31:449 -> Moving servos (us): 1606
11:23:31:455 -> Moving servos (us): 1606
11:23:31:455 -> Moving servos (us): 1606
11:23:31:460 -> Moving servos (us): 1605
11:23:31:460 -> Moving servos (us): 1605
11:23:31:460 -> Moving servos (us): 1604
11:23:31:465 -> Moving servos (us): 1604
11:23:31:465 -> Moving servos (us): 1604
11:23:31:471 -> Moving servos (us): 1602
11:23:31:471 -> Moving servos (us): 1602
11:23:31:471 -> Moving servos (us): 1601
11:23:31:476 -> Moving servos (us): 1601
11:23:31:476 -> Moving servos (us): 1601
11:23:31:482 -> Moving servos (us): 1600
11:23:31:482 -> Moving servos (us): 1600
11:23:31:487 -> Moving servos (us): 1598
11:23:31:487 -> Moving servos (us): 1598
11:23:31:487 -> Moving servos (us): 1598
11:23:31:492 -> Moving servos (us): 1598
11:23:31:492 -> Moving servos (us): 1597
11:23:31:498 -> Moving servos (us): 1596
11:23:31:498 -> Moving servos (us): 1596
11:23:31:503 -> Moving servos (us): 1595
11:23:31:503 -> Moving servos (us): 1595
11:23:31:503 -> Moving servos (us): 1594
11:23:31:509 -> Moving servos (us): 1593
11:23:31:509 -> Moving servos (us): 1593
11:23:31:514 -> Moving servos (us): 1592
11:23:31:514 -> Moving servos (us): 1592
11:23:31:514 -> Moving servos (us): 1592
11:23:31:520 -> Moving servos (us): 1591
11:23:31:520 -> Moving servos (us): 1590
11:23:31:525 -> Moving servos (us): 1589
11:23:31:525 -> Moving servos (us): 1589
11:23:31:531 -> Moving servos (us): 1589
11:23:31:531 -> Moving servos (us): 1588
11:23:31:531 -> Moving servos (us): 1588
11:23:31:536 -> Moving servos (us): 1587
11:23:31:536 -> Moving servos (us): 1586
11:23:31:541 -> Moving servos (us): 1586
11:23:31:541 -> Moving servos (us): 1586
11:23:31:541 -> Moving servos (us): 1585
11:23:31:547 -> Moving servos (us): 1584
11:23:31:547 -> Moving servos (us): 1584
11:23:31:552 -> Moving servos (us): 1583
11:23:31:552 -> Moving servos (us): 1583
11:23:31:558 -> Moving servos (us): 1582
11:23:31:558 -> Moving servos (us): 1581
11:23:31:558 -> Moving servos (us): 1581
11:23:31:564 -> Moving servos (us): 1581
11:23:31:564 -> Moving servos (us): 1580
11:23:31:569 -> Moving servos (us): 1580
11:23:31:569 -> Moving servos (us): 1578
11:23:31:575 -> Moving servos (us): 1578
11:23:31:575 -> 26424,1578,S0=37.18 mA, S1=42.13 mA, S2=71.22 mA, S3=44.40 mA, S4=37.40 mA
11:23:31:580 -> FSR Live: PB0=37.00, PA7=0.00, PA6=31.00, PA5=0.00, PA4=0.00, PA3=15.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:31:591 -> Moving servos (us): 1574
11:23:31:591 -> Moving servos (us): 1574
11:23:31:596 -> Moving servos (us): 1573
11:23:31:596 -> Moving servos (us): 1572
11:23:31:596 -> Moving servos (us): 1571
11:23:31:602 -> Moving servos (us): 1571
11:23:31:602 -> Moving servos (us): 1571
11:23:31:607 -> Moving servos (us): 1570
11:23:31:607 -> Moving servos (us): 1569
11:23:31:613 -> Moving servos (us): 1569
11:23:31:613 -> Moving servos (us): 1568
11:23:31:613 -> Moving servos (us): 1568
11:23:31:618 -> Moving servos (us): 1568
11:23:31:618 -> Moving servos (us): 1566
11:23:31:623 -> Moving servos (us): 1566
11:23:31:623 -> Moving servos (us): 1566
11:23:31:629 -> Moving servos (us): 1566
11:23:31:629 -> Moving servos (us): 1565
11:23:31:629 -> Moving servos (us): 1564
11:23:31:634 -> Moving servos (us): 1563
11:23:31:634 -> Moving servos (us): 1563
11:23:31:646 -> Moving servos (us): 1563
11:23:31:646 -> Moving servos (us): 1562
11:23:31:646 -> Moving servos (us): 1561
11:23:31:646 -> Moving servos (us): 1561
11:23:31:646 -> Moving servos (us): 1561
11:23:31:650 -> Moving servos (us): 1560
11:23:31:650 -> Moving servos (us): 1559
11:23:31:656 -> Moving servos (us): 1559
11:23:31:656 -> Moving servos (us): 1558
11:23:31:656 -> Moving servos (us): 1557
11:23:31:661 -> Moving servos (us): 1557
11:23:31:661 -> Moving servos (us): 1557
11:23:31:667 -> Moving servos (us): 1556
11:23:31:667 -> Moving servos (us): 1556
11:23:31:667 -> Moving servos (us): 1554
11:23:31:672 -> Moving servos (us): 1554
11:23:31:672 -> Moving servos (us): 1554
11:23:31:677 -> Moving servos (us): 1554
11:23:31:677 -> Moving servos (us): 1553
11:23:31:683 -> Moving servos (us): 1552
11:23:31:683 -> Moving servos (us): 1552
11:23:31:683 -> Moving servos (us): 1551
11:23:31:688 -> Moving servos (us): 1550
11:23:31:688 -> Moving servos (us): 1550
11:23:31:694 -> Moving servos (us): 1549
11:23:31:694 -> Moving servos (us): 1549
11:23:31:699 -> Moving servos (us): 1549
11:23:31:699 -> Moving servos (us): 1548
11:23:31:699 -> Moving servos (us): 1548
11:23:31:704 -> Moving servos (us): 1547
11:23:31:704 -> Moving servos (us): 1547
11:23:31:710 -> Moving servos (us): 1546
11:23:31:710 -> Moving servos (us): 1545
11:23:31:710 -> Moving servos (us): 1545
11:23:31:715 -> Moving servos (us): 1544
11:23:31:715 -> Moving servos (us): 1544
11:23:31:721 -> Moving servos (us): 1543
11:23:31:721 -> Moving servos (us): 1543
11:23:31:727 -> Moving servos (us): 1542
11:23:31:727 -> Moving servos (us): 1541
11:23:31:727 -> Moving servos (us): 1541
11:23:31:731 -> Moving servos (us): 1540
11:23:31:731 -> Moving servos (us): 1540
11:23:31:740 -> Moving servos (us): 1540
11:23:31:740 -> Moving servos (us): 1539
11:23:31:740 -> Moving servos (us): 1538
11:23:31:746 -> Moving servos (us): 1538
11:23:31:746 -> Moving servos (us): 1537
11:23:31:752 -> Moving servos (us): 1537
11:23:31:752 -> Moving servos (us): 1536
11:23:31:756 -> Moving servos (us): 1536
11:23:31:756 -> Moving servos (us): 1535
11:23:31:756 -> Moving servos (us): 1534
11:23:31:766 -> Moving servos (us): 1534
11:23:31:766 -> Moving servos (us): 1534
11:23:31:766 -> Moving servos (us): 1533
11:23:31:766 -> Moving servos (us): 1532
11:23:31:769 -> Moving servos (us): 1532
11:23:31:769 -> Moving servos (us): 1531
11:23:31:769 -> Moving servos (us): 1531
11:23:31:777 -> Moving servos (us): 1530
11:23:31:777 -> 26628,1530,S0=45.20 mA, S1=132.93 mA, S2=58.68 mA, S3=38.22 mA, S4=39.30 mA
11:23:31:783 -> FSR Live: PB0=36.00, PA7=0.00, PA6=31.00, PA5=0.00, PA4=0.00, PA3=14.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:31:797 -> Moving servos (us): 1526
11:23:31:799 -> Moving servos (us): 1525
11:23:31:799 -> Moving servos (us): 1525
11:23:31:799 -> Moving servos (us): 1523
11:23:31:805 -> Moving servos (us): 1523
11:23:31:805 -> Moving servos (us): 1523
11:23:31:810 -> Moving servos (us): 1522
11:23:31:810 -> Moving servos (us): 1522
11:23:31:810 -> Moving servos (us): 1521
11:23:31:815 -> Moving servos (us): 1520
11:23:31:815 -> Moving servos (us): 1519
11:23:31:827 -> Moving servos (us): 1519
11:23:31:827 -> Moving servos (us): 1519
11:23:31:827 -> Moving servos (us): 1519
11:23:31:827 -> Moving servos (us): 1518
11:23:31:827 -> Moving servos (us): 1517
11:23:31:833 -> Moving servos (us): 1516
11:23:31:833 -> Moving servos (us): 1516
11:23:31:837 -> Moving servos (us): 1516
11:23:31:837 -> Moving servos (us): 1515
11:23:31:837 -> Moving servos (us): 1514
11:23:31:845 -> Moving servos (us): 1514
11:23:31:845 -> Moving servos (us): 1514
11:23:31:847 -> Moving servos (us): 1513
11:23:31:847 -> Moving servos (us): 1513
11:23:31:853 -> Moving servos (us): 1511
11:23:31:853 -> Moving servos (us): 1511
11:23:31:853 -> Moving servos (us): 1511
11:23:31:859 -> Moving servos (us): 1510
11:23:31:859 -> Moving servos (us): 1510
11:23:31:878 -> Moving servos (us): 1509
11:23:31:878 -> Moving servos (us): 1509
11:23:31:878 -> Moving servos (us): 1509
11:23:31:878 -> Moving servos (us): 1507
11:23:31:878 -> Moving servos (us): 1507
11:23:31:884 -> Moving servos (us): 1506
11:23:31:884 -> Moving servos (us): 1506
11:23:31:887 -> Moving servos (us): 1506
11:23:31:887 -> Moving servos (us): 1505
11:23:31:887 -> Moving servos (us): 1505
11:23:31:887 -> Moving servos (us): 1503
11:23:31:887 -> Moving servos (us): 1503
11:23:31:891 -> Moving servos (us): 1503
11:23:31:891 -> Moving servos (us): 1502
11:23:31:897 -> Moving servos (us): 1502
11:23:31:897 -> Moving servos (us): 1501
11:23:31:897 -> Moving servos (us): 1501
11:23:31:905 -> Moving servos (us): 1500
11:23:31:905 -> Moving servos (us): 1500
11:23:31:907 -> Moving servos (us): 1499
11:23:31:907 -> Moving servos (us): 1498
11:23:31:907 -> Moving servos (us): 1498
11:23:31:913 -> Moving servos (us): 1497
11:23:31:913 -> Moving servos (us): 1497
11:23:31:918 -> Moving servos (us): 1497
11:23:31:918 -> Moving servos (us): 1496
11:23:31:923 -> Moving servos (us): 1495
